task,protocol,subset,seed,direction,target,metric,value
VLE,vle_overall_binary,2,3,isobaric,y,r2,0.9849942929082324
VLE,vle_overall_binary,2,3,isothermal,P,mae,7.495634726611051
VLE,vle_overall_binary,2,3,isothermal,P,rmse,17.47639596468755
VLE,vle_overall_binary,2,3,isothermal,P,r2,0.9874324068407088
VLE,vle_overall_binary,2,3,isothermal,y,mae,0.02105834204015644
VLE,vle_overall_binary,2,3,isothermal,y,rmse,0.038225442022785605
VLE,vle_overall_binary,2,3,isothermal,y,r2,0.9889351911239856
VLE,vle_overall_binary,all,4,isobaric,T,mae,2.5578936774428285
VLE,vle_overall_binary,all,4,isobaric,T,rmse,4.724692396727117
VLE,vle_overall_binary,all,4,isobaric,T,r2,0.975513344240274
VLE,vle_overall_binary,all,4,isobaric,y,mae,0.031042795890548886
VLE,vle_overall_binary,all,4,isobaric,y,rmse,0.05356317063010715
VLE,vle_overall_binary,all,4,isobaric,y,r2,0.9725200277326149
VLE,vle_overall_binary,all,4,isothermal,P,mae,12.140263054408878
VLE,vle_overall_binary,all,4,isothermal,P,rmse,27.720090802929633
VLE,vle_overall_binary,all,4,isothermal,P,r2,0.9563452196092369
VLE,vle_overall_binary,all,4,isothermal,y,mae,0.023862563176805227
VLE,vle_overall_binary,all,4,isothermal,y,rmse,0.040589476874359494
VLE,vle_overall_binary,all,4,isothermal,y,r2,0.9838288479449375
VLE,vle_overall_binary,2,4,isobaric,T,mae,2.5578936774428285
VLE,vle_overall_binary,2,4,isobaric,T,rmse,4.724692396727117
VLE,vle_overall_binary,2,4,isobaric,T,r2,0.975513344240274
VLE,vle_overall_binary,2,4,isobaric,y,mae,0.031042795890548886
VLE,vle_overall_binary,2,4,isobaric,y,rmse,0.05356317063010715
VLE,vle_overall_binary,2,4,isobaric,y,r2,0.9725200277326149
VLE,vle_overall_binary,2,4,isothermal,P,mae,12.140263054408878
VLE,vle_overall_binary,2,4,isothermal,P,rmse,27.720090802929633
VLE,vle_overall_binary,2,4,isothermal,P,r2,0.9563452196092369
VLE,vle_overall_binary,2,4,isothermal,y,mae,0.023862563176805227
VLE,vle_overall_binary,2,4,isothermal,y,rmse,0.040589476874359494
VLE,vle_overall_binary,2,4,isothermal,y,r2,0.9838288479449375
VLE,vle_overall_binary_ternary,all,0,isobaric,T,mae,1.8486697473535254
VLE,vle_overall_binary_ternary,all,0,isobaric,T,rmse,3.027381439843882
VLE,vle_overall_binary_ternary,all,0,isobaric,T,r2,0.988189488751294
VLE,vle_overall_binary_ternary,all,0,isobaric,y,mae,0.028909011533401408
VLE,vle_overall_binary_ternary,all,0,isobaric,y,rmse,0.046001566267334086
VLE,vle_overall_binary_ternary,all,0,isobaric,y,r2,0.976203110746034
VLE,vle_overall_binary_ternary,all,0,isothermal,P,mae,7.234134495205716
VLE,vle_overall_binary_ternary,all,0,isothermal,P,rmse,18.517219411784183
VLE,vle_overall_binary_ternary,all,0,isothermal,P,r2,0.9770680703351003
VLE,vle_overall_binary_ternary,all,0,isothermal,y,mae,0.023029786585377097
VLE,vle_overall_binary_ternary,all,0,isothermal,y,rmse,0.03606914585555721
VLE,vle_overall_binary_ternary,all,0,isothermal,y,r2,0.9891158482844872
VLE,vle_overall_binary_ternary,2,0,isobaric,T,mae,1.8199165342397654
VLE,vle_overall_binary_ternary,2,0,isobaric,T,rmse,3.1079065792265657
VLE,vle_overall_binary_ternary,2,0,isobaric,T,r2,0.9869573173954371
VLE,vle_overall_binary_ternary,2,0,isobaric,y,mae,0.02718412215920642
VLE,vle_overall_binary_ternary,2,0,isobaric,y,rmse,0.040719845551494716
VLE,vle_overall_binary_ternary,2,0,isobaric,y,r2,0.9826384302447796
VLE,vle_overall_binary_ternary,3,0,isobaric,T,mae,1.9666717952312829
VLE,vle_overall_binary_ternary,3,0,isobaric,T,rmse,2.671609549487377
VLE,vle_overall_binary_ternary,3,0,isobaric,T,r2,0.9922514068440157
VLE,vle_overall_binary_ternary,3,0,isobaric,y,mae,0.033628263319565276
VLE,vle_overall_binary_ternary,3,0,isobaric,y,rmse,0.05804588471501813
VLE,vle_overall_binary_ternary,3,0,isobaric,y,r2,0.9333893193496625
VLE,vle_overall_binary_ternary,2,0,isothermal,P,mae,7.374772201401995
VLE,vle_overall_binary_ternary,2,0,isothermal,P,rmse,18.773724039725103
VLE,vle_overall_binary_ternary,2,0,isothermal,P,r2,0.9768927749125045
VLE,vle_overall_binary_ternary,2,0,isothermal,y,mae,0.02267375013383936
VLE,vle_overall_binary_ternary,2,0,isothermal,y,rmse,0.03580428679534058
VLE,vle_overall_binary_ternary,2,0,isothermal,y,r2,0.9891754637482735
VLE,vle_overall_binary_ternary,3,0,isothermal,P,mae,2.3252088455926825
VLE,vle_overall_binary_ternary,3,0,isothermal,P,rmse,3.002150980594139
VLE,vle_overall_binary_ternary,3,0,isothermal,P,r2,0.9685684395026026
VLE,vle_overall_binary_ternary,3,0,isothermal,y,mae,0.031314698298937745
VLE,vle_overall_binary_ternary,3,0,isothermal,y,rmse,0.041760695111211124
VLE,vle_overall_binary_ternary,3,0,isothermal,y,r2,0.9852832197589652
VLE,vle_overall_binary_ternary,all,1,isobaric,T,mae,2.927083928426107
VLE,vle_overall_binary_ternary,all,1,isobaric,T,rmse,4.65045030235844
VLE,vle_overall_binary_ternary,all,1,isobaric,T,r2,0.9694330518849931
VLE,vle_overall_binary_ternary,all,1,isobaric,y,mae,0.03161078025928594
VLE,vle_overall_binary_ternary,all,1,isobaric,y,rmse,0.04886588383514312
VLE,vle_overall_binary_ternary,all,1,isobaric,y,r2,0.9743623227066753
VLE,vle_overall_binary_ternary,all,1,isothermal,P,mae,12.453446877603485
VLE,vle_overall_binary_ternary,all,1,isothermal,P,rmse,28.80999232788284
VLE,vle_overall_binary_ternary,all,1,isothermal,P,r2,0.9301079440898421
VLE,vle_overall_binary_ternary,all,1,isothermal,y,mae,0.028781188616166187
VLE,vle_overall_binary_ternary,all,1,isothermal,y,rmse,0.05634815995837526
VLE,vle_overall_binary_ternary,all,1,isothermal,y,r2,0.9661518544759279
VLE,vle_overall_binary_ternary,2,1,isobaric,T,mae,2.9332892380861546
VLE,vle_overall_binary_ternary,2,1,isobaric,T,rmse,4.681172022075113
VLE,vle_overall_binary_ternary,2,1,isobaric,T,r2,0.9680975212256587
VLE,vle_overall_binary_ternary,2,1,isobaric,y,mae,0.031290292557504824
VLE,vle_overall_binary_ternary,2,1,isobaric,y,rmse,0.04893195677737197
VLE,vle_overall_binary_ternary,2,1,isobaric,y,r2,0.974492766152733
VLE,vle_overall_binary_ternary,3,1,isobaric,T,mae,2.8323214876853857
VLE,vle_overall_binary_ternary,3,1,isobaric,T,rmse,4.153154350293374
VLE,vle_overall_binary_ternary,3,1,isobaric,T,r2,0.8929625246470266
VLE,vle_overall_binary_ternary,3,1,isobaric,y,mae,0.03487359855651519
VLE,vle_overall_binary_ternary,3,1,isobaric,y,rmse,0.048188053071756456
VLE,vle_overall_binary_ternary,3,1,isobaric,y,r2,0.9615660017526088
VLE,vle_overall_binary_ternary,2,1,isothermal,P,mae,15.662577492695913
VLE,vle_overall_binary_ternary,2,1,isothermal,P,rmse,32.62531629460409
VLE,vle_overall_binary_ternary,2,1,isothermal,P,r2,0.9270771747872659
VLE,vle_overall_binary_ternary,2,1,isothermal,y,mae,0.037451126248509346
VLE,vle_overall_binary_ternary,2,1,isothermal,y,rmse,0.06689735454987808
VLE,vle_overall_binary_ternary,2,1,isothermal,y,r2,0.9562975941272085
VLE,vle_overall_binary_ternary,3,1,isothermal,P,mae,1.1292733277945683
VLE,vle_overall_binary_ternary,3,1,isothermal,P,rmse,1.7016266231552541
VLE,vle_overall_binary_ternary,3,1,isothermal,P,r2,0.9934511685740661
VLE,vle_overall_binary_ternary,3,1,isothermal,y,mae,0.00838524338145851
VLE,vle_overall_binary_ternary,3,1,isothermal,y,rmse,0.01079565104252584
VLE,vle_overall_binary_ternary,3,1,isothermal,y,r2,0.9978451428749788
VLE,vle_overall_binary_ternary,all,2,isobaric,T,mae,1.9553210211825085
VLE,vle_overall_binary_ternary,all,2,isobaric,T,rmse,4.231934705747536
VLE,vle_overall_binary_ternary,all,2,isobaric,T,r2,0.9794301732239665
VLE,vle_overall_binary_ternary,all,2,isobaric,y,mae,0.022371559683670734
VLE,vle_overall_binary_ternary,all,2,isobaric,y,rmse,0.04264942364102371
VLE,vle_overall_binary_ternary,all,2,isobaric,y,r2,0.9805537556251233
VLE,vle_overall_binary_ternary,all,2,isothermal,P,mae,11.798972869707695
VLE,vle_overall_binary_ternary,all,2,isothermal,P,rmse,36.593683846529785
VLE,vle_overall_binary_ternary,all,2,isothermal,P,r2,0.9302742166693153
VLE,vle_overall_binary_ternary,all,2,isothermal,y,mae,0.024173063538249766
VLE,vle_overall_binary_ternary,all,2,isothermal,y,rmse,0.04875025316047004
VLE,vle_overall_binary_ternary,all,2,isothermal,y,r2,0.9774499231774044
VLE,vle_overall_binary_ternary,2,2,isobaric,T,mae,2.1491343384509642
VLE,vle_overall_binary_ternary,2,2,isobaric,T,rmse,4.533560859073899
VLE,vle_overall_binary_ternary,2,2,isobaric,T,r2,0.9779382999834405
VLE,vle_overall_binary_ternary,2,2,isobaric,y,mae,0.024313326500160916
VLE,vle_overall_binary_ternary,2,2,isobaric,y,rmse,0.04581865421264988
VLE,vle_overall_binary_ternary,2,2,isobaric,y,r2,0.9774858186018507
VLE,vle_overall_binary_ternary,3,2,isobaric,T,mae,0.6925527155949528
VLE,vle_overall_binary_ternary,3,2,isobaric,T,rmse,0.82657626236684
VLE,vle_overall_binary_ternary,3,2,isobaric,T,r2,0.997325423547297
VLE,vle_overall_binary_ternary,3,2,isobaric,y,mae,0.013937321255121093
VLE,vle_overall_binary_ternary,3,2,isobaric,y,rmse,0.024518078259881827
VLE,vle_overall_binary_ternary,3,2,isobaric,y,r2,0.9916776313847085
VLE,vle_overall_binary_ternary,2,2,isothermal,P,mae,13.073871378991198
VLE,vle_overall_binary_ternary,2,2,isothermal,P,rmse,38.74589085829645
VLE,vle_overall_binary_ternary,2,2,isothermal,P,r2,0.9287441186446248
VLE,vle_overall_binary_ternary,2,2,isothermal,y,mae,0.026133567491492107
VLE,vle_overall_binary_ternary,2,2,isothermal,y,rmse,0.05227200966293031
VLE,vle_overall_binary_ternary,2,2,isothermal,y,r2,0.9753721574765977
VLE,vle_overall_binary_ternary,3,2,isothermal,P,mae,1.2920506725092031
VLE,vle_overall_binary_ternary,3,2,isothermal,P,rmse,1.66974043923367
VLE,vle_overall_binary_ternary,3,2,isothermal,P,r2,0.9868843757162812
VLE,vle_overall_binary_ternary,3,2,isothermal,y,mae,0.013401559059515993
VLE,vle_overall_binary_ternary,3,2,isothermal,y,rmse,0.02053935031409836
VLE,vle_overall_binary_ternary,3,2,isothermal,y,r2,0.9917881770372639
VLE,vle_overall_binary_ternary,all,3,isobaric,T,mae,1.667230403177458
VLE,vle_overall_binary_ternary,all,3,isobaric,T,rmse,2.4937506924382404
VLE,vle_overall_binary_ternary,all,3,isobaric,T,r2,0.987631121795124
VLE,vle_overall_binary_ternary,all,3,isobaric,y,mae,0.023301728765500705
VLE,vle_overall_binary_ternary,all,3,isobaric,y,rmse,0.03769369939420612
VLE,vle_overall_binary_ternary,all,3,isobaric,y,r2,0.98412295566455
VLE,vle_overall_binary_ternary,all,3,isothermal,P,mae,7.702018225525364
VLE,vle_overall_binary_ternary,all,3,isothermal,P,rmse,18.219314847443886
VLE,vle_overall_binary_ternary,all,3,isothermal,P,r2,0.9863412032343126
VLE,vle_overall_binary_ternary,all,3,isothermal,y,mae,0.02143140882796524
VLE,vle_overall_binary_ternary,all,3,isothermal,y,rmse,0.03901998235134308
VLE,vle_overall_binary_ternary,all,3,isothermal,y,r2,0.9884704323540819
VLE,vle_overall_binary_ternary,2,3,isobaric,T,mae,1.6593557649772506
VLE,vle_overall_binary_ternary,2,3,isobaric,T,rmse,2.516062498670838
VLE,vle_overall_binary_ternary,2,3,isobaric,T,r2,0.9884448766695945
VLE,vle_overall_binary_ternary,2,3,isobaric,y,mae,0.024590657890657352
VLE,vle_overall_binary_ternary,2,3,isobaric,y,rmse,0.04086990408276555
VLE,vle_overall_binary_ternary,2,3,isobaric,y,r2,0.9820838813067042
VLE,vle_overall_binary_ternary,3,3,isobaric,T,mae,1.696955659589693
VLE,vle_overall_binary_ternary,3,3,isobaric,T,rmse,2.407665252636193
VLE,vle_overall_binary_ternary,3,3,isobaric,T,r2,0.9751479984588473
VLE,vle_overall_binary_ternary,3,3,isobaric,y,mae,0.020058087786416934
VLE,vle_overall_binary_ternary,3,3,isobaric,y,rmse,0.028157638495569202
VLE,vle_overall_binary_ternary,3,3,isobaric,y,r2,0.9868276375535736
VLE,vle_overall_binary_ternary,2,3,isothermal,P,mae,7.702018225525364
VLE,vle_overall_binary_ternary,2,3,isothermal,P,rmse,18.219314847443886
VLE,vle_overall_binary_ternary,2,3,isothermal,P,r2,0.9863412032343126
VLE,vle_overall_binary_ternary,2,3,isothermal,y,mae,0.02143140882796524
VLE,vle_overall_binary_ternary,2,3,isothermal,y,rmse,0.03901998235134308
VLE,vle_overall_binary_ternary,2,3,isothermal,y,r2,0.9884704323540819
VLE,vle_overall_binary_ternary,all,4,isobaric,T,mae,2.6174601926865373
VLE,vle_overall_binary_ternary,all,4,isobaric,T,rmse,5.201146825298528
VLE,vle_overall_binary_ternary,all,4,isobaric,T,r2,0.9694195594426823
VLE,vle_overall_binary_ternary,all,4,isobaric,y,mae,0.034514781957631406
VLE,vle_overall_binary_ternary,all,4,isobaric,y,rmse,0.06330025079009045
VLE,vle_overall_binary_ternary,all,4,isobaric,y,r2,0.9616487429348617
VLE,vle_overall_binary_ternary,all,4,isothermal,P,mae,11.403848795728253
VLE,vle_overall_binary_ternary,all,4,isothermal,P,rmse,32.174652375507875
VLE,vle_overall_binary_ternary,all,4,isothermal,P,r2,0.9281928618319308
VLE,vle_overall_binary_ternary,all,4,isothermal,y,mae,0.02512528340393234
VLE,vle_overall_binary_ternary,all,4,isothermal,y,rmse,0.04506348978281544
VLE,vle_overall_binary_ternary,all,4,isothermal,y,r2,0.9791326111784028
VLE,vle_overall_binary_ternary,2,4,isobaric,T,mae,2.298773038545173
VLE,vle_overall_binary_ternary,2,4,isobaric,T,rmse,4.5462637006407975
VLE,vle_overall_binary_ternary,2,4,isobaric,T,r2,0.9773279054576072
VLE,vle_overall_binary_ternary,2,4,isobaric,y,mae,0.028888243426292644
VLE,vle_overall_binary_ternary,2,4,isobaric,y,rmse,0.0514657581233645
VLE,vle_overall_binary_ternary,2,4,isobaric,y,r2,0.9746299989241516
VLE,vle_overall_binary_ternary,3,4,isobaric,T,mae,10.730324602399547
VLE,vle_overall_binary_ternary,3,4,isobaric,T,rmse,13.767912960183827
VLE,vle_overall_binary_ternary,3,4,isobaric,T,r2,-0.21733779807061615
VLE,vle_overall_binary_ternary,3,4,isobaric,y,mae,0.13000517874663783
VLE,vle_overall_binary_ternary,3,4,isobaric,y,rmse,0.16449156042903418
VLE,vle_overall_binary_ternary,3,4,isobaric,y,r2,0.6597958097165798
VLE,vle_overall_binary_ternary,2,4,isothermal,P,mae,14.380581058540955
VLE,vle_overall_binary_ternary,2,4,isothermal,P,rmse,36.808989688799414
VLE,vle_overall_binary_ternary,2,4,isothermal,P,r2,0.9230248922708328
VLE,vle_overall_binary_ternary,2,4,isothermal,y,mae,0.028719186424224073
VLE,vle_overall_binary_ternary,2,4,isothermal,y,rmse,0.050658390384509755
VLE,vle_overall_binary_ternary,2,4,isothermal,y,r2,0.974810657853288
VLE,vle_overall_binary_ternary,3,4,isothermal,P,mae,1.813860835635786
VLE,vle_overall_binary_ternary,3,4,isothermal,P,rmse,2.2952046021951173
VLE,vle_overall_binary_ternary,3,4,isothermal,P,r2,0.9874341382162724
VLE,vle_overall_binary_ternary,3,4,isothermal,y,mae,0.01740641952873531
VLE,vle_overall_binary_ternary,3,4,isothermal,y,rmse,0.029672755118477306
VLE,vle_overall_binary_ternary,3,4,isothermal,y,r2,0.987157638419343
VLE,vle_overall_ternary,all,0,isobaric,T,mae,2.0052948360631926
VLE,vle_overall_ternary,all,0,isobaric,T,rmse,3.253430893281475
VLE,vle_overall_ternary,all,0,isobaric,T,r2,0.9885089409392347
VLE,vle_overall_ternary,all,0,isobaric,y,mae,0.031676760448574426
VLE,vle_overall_ternary,all,0,isobaric,y,rmse,0.05550615721020904
VLE,vle_overall_ternary,all,0,isobaric,y,r2,0.9390907398387528
VLE,vle_overall_ternary,all,0,isothermal,P,mae,9.36255215962728
VLE,vle_overall_ternary,all,0,isothermal,P,rmse,10.40560306543551
VLE,vle_overall_ternary,all,0,isothermal,P,r2,0.6223970360556307
VLE,vle_overall_ternary,all,0,isothermal,y,mae,0.10597484260608278
VLE,vle_overall_ternary,all,0,isothermal,y,rmse,0.12621658141481026
VLE,vle_overall_ternary,all,0,isothermal,y,r2,0.8655656681188002
VLE,vle_overall_ternary,3,0,isobaric,T,mae,2.0052948360631926
VLE,vle_overall_ternary,3,0,isobaric,T,rmse,3.253430893281475
VLE,vle_overall_ternary,3,0,isobaric,T,r2,0.9885089409392347
VLE,vle_overall_ternary,3,0,isobaric,y,mae,0.031676760448574426
VLE,vle_overall_ternary,3,0,isobaric,y,rmse,0.05550615721020904
VLE,vle_overall_ternary,3,0,isobaric,y,r2,0.9390907398387528
VLE,vle_overall_ternary,3,0,isothermal,P,mae,9.36255215962728
VLE,vle_overall_ternary,3,0,isothermal,P,rmse,10.40560306543551
VLE,vle_overall_ternary,3,0,isothermal,P,r2,0.6223970360556307
VLE,vle_overall_ternary,3,0,isothermal,y,mae,0.10597484260608278
VLE,vle_overall_ternary,3,0,isothermal,y,rmse,0.12621658141481026
VLE,vle_overall_ternary,3,0,isothermal,y,r2,0.8655656681188002
VLE,vle_overall_ternary,all,1,isobaric,T,mae,10.43841165833555
VLE,vle_overall_ternary,all,1,isobaric,T,rmse,15.12307544562716
VLE,vle_overall_ternary,all,1,isobaric,T,r2,-0.41925342505671526
VLE,vle_overall_ternary,all,1,isobaric,y,mae,0.09401196248635733
VLE,vle_overall_ternary,all,1,isobaric,y,rmse,0.12071111330384478
VLE,vle_overall_ternary,all,1,isobaric,y,r2,0.7588255388769893
VLE,vle_overall_ternary,all,1,isothermal,P,mae,2.314020533506897
VLE,vle_overall_ternary,all,1,isothermal,P,rmse,2.8791053946247898
VLE,vle_overall_ternary,all,1,isothermal,P,r2,0.9812521964405397
VLE,vle_overall_ternary,all,1,isothermal,y,mae,0.013351334192215595
VLE,vle_overall_ternary,all,1,isothermal,y,rmse,0.016980346435755023
VLE,vle_overall_ternary,all,1,isothermal,y,r2,0.9946689359894588
VLE,vle_overall_ternary,3,1,isobaric,T,mae,10.43841165833555
VLE,vle_overall_ternary,3,1,isobaric,T,rmse,15.12307544562716
VLE,vle_overall_ternary,3,1,isobaric,T,r2,-0.41925342505671526
VLE,vle_overall_ternary,3,1,isobaric,y,mae,0.09401196248635733
VLE,vle_overall_ternary,3,1,isobaric,y,rmse,0.12071111330384478
VLE,vle_overall_ternary,3,1,isobaric,y,r2,0.7588255388769893
VLE,vle_overall_ternary,3,1,isothermal,P,mae,2.314020533506897
VLE,vle_overall_ternary,3,1,isothermal,P,rmse,2.8791053946247898
VLE,vle_overall_ternary,3,1,isothermal,P,r2,0.9812521964405397
VLE,vle_overall_ternary,3,1,isothermal,y,mae,0.013351334192215595
VLE,vle_overall_ternary,3,1,isothermal,y,rmse,0.016980346435755023
VLE,vle_overall_ternary,3,1,isothermal,y,r2,0.9946689359894588
VLE,vle_overall_ternary,all,2,isobaric,T,mae,2.6784337064302886
VLE,vle_overall_ternary,all,2,isobaric,T,rmse,3.508967434418771
VLE,vle_overall_ternary,all,2,isobaric,T,r2,0.9517999116839637
VLE,vle_overall_ternary,all,2,isobaric,y,mae,0.030558329413139663
VLE,vle_overall_ternary,all,2,isobaric,y,rmse,0.04430454398268053
VLE,vle_overall_ternary,all,2,isobaric,y,r2,0.9728249322535357
VLE,vle_overall_ternary,all,2,isothermal,P,mae,2.541041692097981
VLE,vle_overall_ternary,all,2,isothermal,P,rmse,4.139975754505277
VLE,vle_overall_ternary,all,2,isothermal,P,r2,0.91937186175824
VLE,vle_overall_ternary,all,2,isothermal,y,mae,0.021785554948991512
VLE,vle_overall_ternary,all,2,isothermal,y,rmse,0.03950786466523873
VLE,vle_overall_ternary,all,2,isothermal,y,r2,0.969616815674196
VLE,vle_overall_ternary,3,2,isobaric,T,mae,2.6784337064302886
VLE,vle_overall_ternary,3,2,isobaric,T,rmse,3.508967434418771
VLE,vle_overall_ternary,3,2,isobaric,T,r2,0.9517999116839637
